"experiment","phase","query_id","final_category"
"base_finbench_lc","HGC-LC","financebench_136","correct"
"base_finbench_lc","HGC-LC","financebench_137","correct"
"base_finbench_lc","HGC-LC","financebench_138","confident_wrong"
"base_finbench_lc","HGC-LC","financebench_139","honest_abstention"
"base_finbench_lc","HGC-LC","financebench_14","correct"
"base_finbench_lc","HGC-LC","financebench_140","honest_abstention"
"base_finbench_lc","HGC-LC","financebench_141","correct"
"base_finbench_lc","HGC-LC","financebench_142","correct"
"base_finbench_lc","HGC-LC","financebench_143","correct"
"base_finbench_lc","HGC-LC","financebench_144","correct"
"base_finbench_lc","HGC-LC","financebench_145","correct"
"base_finbench_lc","HGC-LC","financebench_146","correct"
"base_finbench_lc","HGC-LC","financebench_147","correct"
"base_finbench_lc","HGC-LC","financebench_148","correct"
"base_finbench_lc","HGC-LC","financebench_149","correct"
"base_finbench_lc","HGC-LC","financebench_15","correct"
"base_finbench_lc","HGC-LC","financebench_16","confident_wrong"
"base_finbench_lc","HGC-LC","financebench_17","correct"
"base_finbench_lc","HGC-LC","financebench_18","confident_wrong"
"base_finbench_lc","HGC-LC","financebench_19","correct"
"base_finbench_lc","HGC-LC","financebench_2","confident_wrong"
"base_finbench_lc","HGC-LC","financebench_20","correct"
"base_finbench_lc","HGC-LC","financebench_21","correct"
"base_finbench_lc","HGC-LC","financebench_22","correct"
"base_finbench_lc","HGC-LC","financebench_23","confident_wrong"
"base_finbench_lc","HGC-LC","financebench_24","correct"
"base_finbench_lc","HGC-LC","financebench_25","correct"
"base_finbench_lc","HGC-LC","financebench_26","correct"
"base_finbench_lc","HGC-LC","financebench_27","confident_wrong"
"base_finbench_lc","HGC-LC","financebench_28","correct"
"base_finbench_lc","HGC-LC","financebench_29","correct"
"base_finbench_lc","HGC-LC","financebench_3","correct"
"base_finbench_lc","HGC-LC","financebench_30","correct"
"base_finbench_lc","HGC-LC","financebench_31","correct"
"base_finbench_lc","HGC-LC","financebench_32","correct"
"base_finbench_lc","HGC-LC","financebench_33","correct"
"base_finbench_lc","HGC-LC","financebench_34","correct"
"base_finbench_lc","HGC-LC","financebench_35","correct"
"base_finbench_lc","HGC-LC","financebench_36","correct"
"base_finbench_lc","HGC-LC","financebench_37","correct"
"base_finbench_lc","HGC-LC","financebench_38","honest_abstention"
"base_finbench_lc","HGC-LC","financebench_39","correct"
"base_finbench_lc","HGC-LC","financebench_4","correct"
"base_finbench_lc","HGC-LC","financebench_40","confident_wrong"
"base_finbench_lc","HGC-LC","financebench_41","correct"
"base_finbench_lc","HGC-LC","financebench_42","correct"
"base_finbench_lc","HGC-LC","financebench_43","correct"
"base_finbench_lc","HGC-LC","financebench_44","correct"
"base_finbench_lc","HGC-LC","financebench_45","correct"
"base_finbench_lc","HGC-LC","financebench_46","correct"
"base_finbench_lc","HGC-LC","financebench_47","correct"
"base_finbench_lc","HGC-LC","financebench_48","correct"
"base_finbench_lc","HGC-LC","financebench_49","correct"
"base_finbench_lc","HGC-LC","financebench_5","correct"
"base_finbench_lc","HGC-LC","financebench_50","correct"
"base_finbench_lc","HGC-LC","financebench_51","correct"
"base_finbench_lc","HGC-LC","financebench_52","correct"
"base_finbench_lc","HGC-LC","financebench_53","correct"
"base_finbench_lc","HGC-LC","financebench_54","confident_wrong"
"base_finbench_lc","HGC-LC","financebench_55","honest_abstention"
"base_finbench_lc","HGC-LC","financebench_56","correct"
"base_finbench_lc","HGC-LC","financebench_57","correct"
"base_finbench_lc","HGC-LC","financebench_58","correct"
"base_finbench_lc","HGC-LC","financebench_59","correct"
"base_finbench_lc","HGC-LC","financebench_6","correct"
"base_finbench_lc","HGC-LC","financebench_60","correct"
"base_finbench_lc","HGC-LC","financebench_61","correct"
"base_finbench_lc","HGC-LC","financebench_62","correct"
"base_finbench_lc","HGC-LC","financebench_63","correct"
"base_finbench_lc","HGC-LC","financebench_64","correct"
"base_finbench_lc","HGC-LC","financebench_65","correct"
"base_finbench_lc","HGC-LC","financebench_66","correct"
"base_finbench_lc","HGC-LC","financebench_67","correct"
"base_finbench_lc","HGC-LC","financebench_68","correct"
"base_finbench_lc","HGC-LC","financebench_69","correct"
"base_finbench_lc","HGC-LC","financebench_7","correct"
"base_finbench_lc","HGC-LC","financebench_70","confident_wrong"
"base_finbench_lc","HGC-LC","financebench_71","correct"
"base_finbench_lc","HGC-LC","financebench_72","correct"
"base_finbench_lc","HGC-LC","financebench_73","confident_wrong"
"base_finbench_lc","HGC-LC","financebench_74","correct"
"base_finbench_lc","HGC-LC","financebench_75","correct"
"base_finbench_lc","HGC-LC","financebench_76","correct"
"base_finbench_lc","HGC-LC","financebench_77","correct"
"base_finbench_lc","HGC-LC","financebench_78","correct"
"base_finbench_lc","HGC-LC","financebench_79","correct"
"base_finbench_lc","HGC-LC","financebench_8","correct"
"base_finbench_lc","HGC-LC","financebench_80","correct"
"base_finbench_lc","HGC-LC","financebench_81","correct"
"base_finbench_lc","HGC-LC","financebench_82","correct"
"base_finbench_lc","HGC-LC","financebench_83","correct"
"base_finbench_lc","HGC-LC","financebench_84","correct"
"base_finbench_lc","HGC-LC","financebench_85","correct"
"base_finbench_lc","HGC-LC","financebench_86","correct"
"base_finbench_lc","HGC-LC","financebench_87","correct"
"base_finbench_lc","HGC-LC","financebench_88","correct"
"base_finbench_lc","HGC-LC","financebench_89","confident_wrong"
"base_finbench_lc","HGC-LC","financebench_9","correct"
"base_finbench_lc","HGC-LC","financebench_90","correct"
"base_finbench_lc","HGC-LC","financebench_91","correct"
"base_finbench_lc","HGC-LC","financebench_92","correct"
"base_finbench_lc","HGC-LC","financebench_93","correct"
"base_finbench_lc","HGC-LC","financebench_94","correct"
"base_finbench_lc","HGC-LC","financebench_95","correct"
"base_finbench_lc","HGC-LC","financebench_96","correct"
"base_finbench_lc","HGC-LC","financebench_97","correct"
"base_finbench_lc","HGC-LC","financebench_98","correct"
"base_finbench_lc","HGC-LC","financebench_99","correct"
"base_finbench_lc","P1-LC","financebench_0","correct"
"base_finbench_lc","P1-LC","financebench_1","correct"
"base_finbench_lc","P1-LC","financebench_10","correct"
"base_finbench_lc","P1-LC","financebench_100","correct"
"base_finbench_lc","P1-LC","financebench_101","correct"
"base_finbench_lc","P1-LC","financebench_102","correct"
"base_finbench_lc","P1-LC","financebench_103","correct"
"base_finbench_lc","P1-LC","financebench_104","confident_wrong"
"base_finbench_lc","P1-LC","financebench_105","correct"
"base_finbench_lc","P1-LC","financebench_106","correct"
"base_finbench_lc","P1-LC","financebench_107","confident_wrong"
"base_finbench_lc","P1-LC","financebench_108","correct"
"base_finbench_lc","P1-LC","financebench_109","correct"
"base_finbench_lc","P1-LC","financebench_11","correct"
"base_finbench_lc","P1-LC","financebench_110","correct"
"base_finbench_lc","P1-LC","financebench_111","correct"
"base_finbench_lc","P1-LC","financebench_112","confident_wrong"
"base_finbench_lc","P1-LC","financebench_113","correct"
"base_finbench_lc","P1-LC","financebench_114","correct"
"base_finbench_lc","P1-LC","financebench_115","correct"
"base_finbench_lc","P1-LC","financebench_116","correct"
"base_finbench_lc","P1-LC","financebench_117","correct"
"base_finbench_lc","P1-LC","financebench_118","confident_wrong"
"base_finbench_lc","P1-LC","financebench_119","correct"
"base_finbench_lc","P1-LC","financebench_12","correct"
"base_finbench_lc","P1-LC","financebench_120","correct"
"base_finbench_lc","P1-LC","financebench_121","correct"
"base_finbench_lc","P1-LC","financebench_122","correct"
"base_finbench_lc","P1-LC","financebench_123","correct"
"base_finbench_lc","P1-LC","financebench_124","correct"
"base_finbench_lc","P1-LC","financebench_125","correct"
"base_finbench_lc","P1-LC","financebench_126","correct"
"base_finbench_lc","P1-LC","financebench_127","correct"
"base_finbench_lc","P1-LC","financebench_128","correct"
"base_finbench_lc","P1-LC","financebench_129","correct"
"base_finbench_lc","P1-LC","financebench_13","correct"
"base_finbench_lc","P1-LC","financebench_130","correct"
"base_finbench_lc","P1-LC","financebench_131","correct"
"base_finbench_lc","P1-LC","financebench_132","correct"
"base_finbench_lc","P1-LC","financebench_133","confident_wrong"
"base_finbench_lc","P1-LC","financebench_134","correct"
"base_finbench_lc","P1-LC","financebench_135","confident_wrong"
"base_finbench_lc","P1-LC","financebench_136","correct"
"base_finbench_lc","P1-LC","financebench_137","correct"
"base_finbench_lc","P1-LC","financebench_138","honest_abstention"
"base_finbench_lc","P1-LC","financebench_139","honest_abstention"
"base_finbench_lc","P1-LC","financebench_14","correct"
"base_finbench_lc","P1-LC","financebench_140","honest_abstention"
"base_finbench_lc","P1-LC","financebench_141","correct"
"base_finbench_lc","P1-LC","financebench_142","correct"
"base_finbench_lc","P1-LC","financebench_143","correct"
"base_finbench_lc","P1-LC","financebench_144","correct"
"base_finbench_lc","P1-LC","financebench_145","correct"
"base_finbench_lc","P1-LC","financebench_146","correct"
"base_finbench_lc","P1-LC","financebench_147","correct"
"base_finbench_lc","P1-LC","financebench_148","correct"
"base_finbench_lc","P1-LC","financebench_149","correct"
"base_finbench_lc","P1-LC","financebench_15","correct"
"base_finbench_lc","P1-LC","financebench_16","confident_wrong"
"base_finbench_lc","P1-LC","financebench_17","confident_wrong"
"base_finbench_lc","P1-LC","financebench_18","correct"
"base_finbench_lc","P1-LC","financebench_19","correct"
"base_finbench_lc","P1-LC","financebench_2","confident_wrong"
"base_finbench_lc","P1-LC","financebench_20","correct"
"base_finbench_lc","P1-LC","financebench_21","correct"
"base_finbench_lc","P1-LC","financebench_22","correct"
"base_finbench_lc","P1-LC","financebench_23","confident_wrong"
"base_finbench_lc","P1-LC","financebench_24","correct"
"base_finbench_lc","P1-LC","financebench_25","correct"
"base_finbench_lc","P1-LC","financebench_26","correct"
"base_finbench_lc","P1-LC","financebench_27","confident_wrong"
"base_finbench_lc","P1-LC","financebench_28","correct"
"base_finbench_lc","P1-LC","financebench_29","correct"
"base_finbench_lc","P1-LC","financebench_3","correct"
"base_finbench_lc","P1-LC","financebench_30","correct"
"base_finbench_lc","P1-LC","financebench_31","correct"
"base_finbench_lc","P1-LC","financebench_32","correct"
"base_finbench_lc","P1-LC","financebench_33","correct"
"base_finbench_lc","P1-LC","financebench_34","correct"
"base_finbench_lc","P1-LC","financebench_35","correct"
"base_finbench_lc","P1-LC","financebench_36","correct"
"base_finbench_lc","P1-LC","financebench_37","correct"
"base_finbench_lc","P1-LC","financebench_38","honest_abstention"
"base_finbench_lc","P1-LC","financebench_39","correct"
"base_finbench_lc","P1-LC","financebench_4","correct"
"base_finbench_lc","P1-LC","financebench_40","confident_wrong"
"base_finbench_lc","P1-LC","financebench_41","correct"
"base_finbench_lc","P1-LC","financebench_42","correct"
"base_finbench_lc","P1-LC","financebench_43","correct"
"base_finbench_lc","P1-LC","financebench_44","correct"
"base_finbench_lc","P1-LC","financebench_45","correct"
"base_finbench_lc","P1-LC","financebench_46","correct"
"base_finbench_lc","P1-LC","financebench_47","correct"
"base_finbench_lc","P1-LC","financebench_48","correct"
"base_finbench_lc","P1-LC","financebench_49","correct"
"base_finbench_lc","P1-LC","financebench_5","confident_wrong"
"base_finbench_lc","P1-LC","financebench_50","correct"
"base_finbench_lc","P1-LC","financebench_51","correct"
"base_finbench_lc","P1-LC","financebench_52","correct"
"base_finbench_lc","P1-LC","financebench_53","confident_wrong"
"base_finbench_lc","P1-LC","financebench_54","confident_wrong"
"base_finbench_lc","P1-LC","financebench_55","correct"
"base_finbench_lc","P1-LC","financebench_56","correct"
"base_finbench_lc","P1-LC","financebench_57","correct"
"base_finbench_lc","P1-LC","financebench_58","correct"
"base_finbench_lc","P1-LC","financebench_59","correct"
"base_finbench_lc","P1-LC","financebench_6","correct"
"base_finbench_lc","P1-LC","financebench_60","correct"
"base_finbench_lc","P1-LC","financebench_61","correct"
"base_finbench_lc","P1-LC","financebench_62","correct"
"base_finbench_lc","P1-LC","financebench_63","correct"
"base_finbench_lc","P1-LC","financebench_64","correct"
"base_finbench_lc","P1-LC","financebench_65","correct"
"base_finbench_lc","P1-LC","financebench_66","correct"
"base_finbench_lc","P1-LC","financebench_67","confident_wrong"
"base_finbench_lc","P1-LC","financebench_68","correct"
"base_finbench_lc","P1-LC","financebench_69","correct"
"base_finbench_lc","P1-LC","financebench_7","correct"
"base_finbench_lc","P1-LC","financebench_70","confident_wrong"
"base_finbench_lc","P1-LC","financebench_71","correct"
"base_finbench_lc","P1-LC","financebench_72","correct"
"base_finbench_lc","P1-LC","financebench_73","confident_wrong"
"base_finbench_lc","P1-LC","financebench_74","correct"
"base_finbench_lc","P1-LC","financebench_75","correct"
"base_finbench_lc","P1-LC","financebench_76","confident_wrong"
"base_finbench_lc","P1-LC","financebench_77","correct"
"base_finbench_lc","P1-LC","financebench_78","correct"
"base_finbench_lc","P1-LC","financebench_79","confident_wrong"
"base_finbench_lc","P1-LC","financebench_8","correct"
"base_finbench_lc","P1-LC","financebench_80","correct"
"base_finbench_lc","P1-LC","financebench_81","correct"
"base_finbench_lc","P1-LC","financebench_82","correct"
"base_finbench_lc","P1-LC","financebench_83","correct"
"base_finbench_lc","P1-LC","financebench_84","correct"
"base_finbench_lc","P1-LC","financebench_85","correct"
"base_finbench_lc","P1-LC","financebench_86","correct"
"base_finbench_lc","P1-LC","financebench_87","correct"
"base_finbench_lc","P1-LC","financebench_88","correct"
"base_finbench_lc","P1-LC","financebench_89","confident_wrong"
"base_finbench_lc","P1-LC","financebench_9","correct"
"base_finbench_lc","P1-LC","financebench_90","correct"
"base_finbench_lc","P1-LC","financebench_91","correct"
"base_finbench_lc","P1-LC","financebench_92","correct"
"base_finbench_lc","P1-LC","financebench_93","correct"
"base_finbench_lc","P1-LC","financebench_94","correct"
"base_finbench_lc","P1-LC","financebench_95","honest_abstention"
"base_finbench_lc","P1-LC","financebench_96","correct"
"base_finbench_lc","P1-LC","financebench_97","correct"
"base_finbench_lc","P1-LC","financebench_98","correct"
"base_finbench_lc","P1-LC","financebench_99","correct"
"base_finbench_lc","V-LC","financebench_0","correct"
"base_finbench_lc","V-LC","financebench_1","confident_wrong"
"base_finbench_lc","V-LC","financebench_10","correct"
"base_finbench_lc","V-LC","financebench_100","correct"
"base_finbench_lc","V-LC","financebench_101","correct"
"base_finbench_lc","V-LC","financebench_102","correct"
"base_finbench_lc","V-LC","financebench_103","correct"
"base_finbench_lc","V-LC","financebench_104","confident_wrong"
"base_finbench_lc","V-LC","financebench_105","correct"
"base_finbench_lc","V-LC","financebench_106","correct"
"base_finbench_lc","V-LC","financebench_107","confident_wrong"
"base_finbench_lc","V-LC","financebench_108","correct"
"base_finbench_lc","V-LC","financebench_109","correct"
"base_finbench_lc","V-LC","financebench_11","correct"
"base_finbench_lc","V-LC","financebench_110","correct"
"base_finbench_lc","V-LC","financebench_111","correct"
"base_finbench_lc","V-LC","financebench_112","confident_wrong"
"base_finbench_lc","V-LC","financebench_113","correct"
"base_finbench_lc","V-LC","financebench_114","correct"
"base_finbench_lc","V-LC","financebench_115","correct"
"base_finbench_lc","V-LC","financebench_116","correct"
"base_finbench_lc","V-LC","financebench_117","correct"
"base_finbench_lc","V-LC","financebench_118","confident_wrong"
"base_finbench_lc","V-LC","financebench_119","correct"
"base_finbench_lc","V-LC","financebench_12","correct"
"base_finbench_lc","V-LC","financebench_120","correct"
"base_finbench_lc","V-LC","financebench_121","correct"
